,source,text,created_at,retweet_count,favorite_count,is_retweet,id_str,at_who,words,tweet_len,tweet_no_words,capital_words,has_endors
7813,Twitter for iPhone,The New York Times had no legitimate sources which would be totally illegal concerning the Mueller Report In fact they probably had no sources at all They are a Fake News paper who have already been forced to apologize for their incorrect and very bad reporting on me ,2019-04-04 15:04:27,24297.0,95229,false,1.1138196272121692e+18,[],"['The', 'New', 'York', 'Times', 'had', 'no', 'legitimate', 'sources', 'which', 'would', 'be', 'totally', 'illegal', 'concerning', 'the', 'Mueller', 'Report', 'In', 'fact', 'they', 'probably', 'had', 'no', 'sources', 'at', 'all', 'They', 'are', 'a', 'Fake', 'News', 'paper', 'who', 'have', 'already', 'been', 'forced', 'to', 'apologize', 'for', 'their', 'incorrect', 'and', 'very', 'bad', 'reporting', 'on', 'me']",268,48,,0
7828,Twitter for iPhone,Robert Mueller was a Godlike figure to the Democrats until he ruled No Collusion in the long awaited Mueller Report Now the Dems dont even acknowledge his name have become totally unhinged and would like to go through the whole process again It wont happen ,2019-04-02 12:46:29,27826.0,110572,false,1.11306013191748e+18,[],"['Robert', 'Mueller', 'was', 'a', 'Godlike', 'figure', 'to', 'the', 'Democrats', 'until', 'he', 'ruled', 'No', 'Collusion', 'in', 'the', 'long', 'awaited', 'Mueller', 'Report', 'Now', 'the', 'Dems', 'dont', 'even', 'acknowledge', 'his', 'name', 'have', 'become', 'totally', 'unhinged', 'and', 'would', 'like', 'to', 'go', 'through', 'the', 'whole', 'process', 'again', 'It', 'wont', 'happen']",257,45,,0
7830,Twitter for iPhone,In RepJerry Nadler strongly opposed the release of the Starr Report on Bill Clinton No information whatsoever would or could be legally released But with the NO COLLUSION Mueller Report which the Dems hate he wants it all NOTHING WILL EVER SATISFY THEM ,2019-04-02 11:58:10,22257.0,82085,false,1.1130479702519316e+18,['@foxandfriends'],"['In', 'RepJerry', 'Nadler', 'strongly', 'opposed', 'the', 'release', 'of', 'the', 'Starr', 'Report', 'on', 'Bill', 'Clinton', 'No', 'information', 'whatsoever', 'would', 'or', 'could', 'be', 'legally', 'released', 'But', 'with', 'the', 'NO', 'COLLUSION', 'Mueller', 'Report', 'which', 'the', 'Dems', 'hate', 'he', 'wants', 'it', 'all', 'NOTHING', 'WILL', 'EVER', 'SATISFY', 'THEM']",253,43,NO,0
7840,Twitter for iPhone,No matter what information is given to the crazed Democrats from the No Collusion Mueller Report it will never be good enough Behind closed doors the Dems are laughing ,2019-04-01 14:43:14,22478.0,103151,false,1.1127271221776097e+18,[],"['No', 'matter', 'what', 'information', 'is', 'given', 'to', 'the', 'crazed', 'Democrats', 'from', 'the', 'No', 'Collusion', 'Mueller', 'Report', 'it', 'will', 'never', 'be', 'good', 'enough', 'Behind', 'closed', 'doors', 'the', 'Dems', 'are', 'laughing']",168,29,,0
7846,Twitter for iPhone,Now that the long awaited Mueller Report conclusions have been released most Democrats and othershave gone back to the preWitch Hunt phase of their lives before Collusion Delusion took over Others are pretending that their former hero Bob Mueller no longer exists ,2019-04-01 12:07:45,18167.0,79464,false,1.1126879935282176e+18,[],"['Now', 'that', 'the', 'long', 'awaited', 'Mueller', 'Report', 'conclusions', 'have', 'been', 'released', 'most', 'Democrats', 'and', 'othershave', 'gone', 'back', 'to', 'the', 'preWitch', 'Hunt', 'phase', 'of', 'their', 'lives', 'before', 'Collusion', 'Delusion', 'took', 'over', 'Others', 'are', 'pretending', 'that', 'their', 'former', 'hero', 'Bob', 'Mueller', 'no', 'longer', 'exists']",264,42,,0
7857,Twitter for iPhone,Robert Mueller was a Hero to the Radical Left Democrats until he ruled that there was No Collusion with Russia so ridiculous to even say After more than two years since the insurance policy statement was made by a dirty cop I got the answers I wanted the Truth ,2019-03-29 22:31:49,27599.0,119739,false,1.1117578835684639e+18,[],"['Robert', 'Mueller', 'was', 'a', 'Hero', 'to', 'the', 'Radical', 'Left', 'Democrats', 'until', 'he', 'ruled', 'that', 'there', 'was', 'No', 'Collusion', 'with', 'Russia', 'so', 'ridiculous', 'to', 'even', 'say', 'After', 'more', 'than', 'two', 'years', 'since', 'the', 'insurance', 'policy', 'statement', 'was', 'made', 'by', 'a', 'dirty', 'cop', 'I', 'got', 'the', 'answers', 'I', 'wanted', 'the', 'Truth']",261,49,I,0
7874,Twitter for iPhone,Wow ratings for Morning Joe which were really bad in the first place just tanked with the release of the Mueller Report Likewise other shows on MSNBC and CNN have gone down by as much as Just shows Fake News never wins ,2019-03-28 11:04:04,30828.0,134254,false,1.1112224157392445e+18,[],"['Wow', 'ratings', 'for', 'Morning', 'Joe', 'which', 'were', 'really', 'bad', 'in', 'the', 'first', 'place', 'just', 'tanked', 'with', 'the', 'release', 'of', 'the', 'Mueller', 'Report', 'Likewise', 'other', 'shows', 'on', 'MSNBC', 'and', 'CNN', 'have', 'gone', 'down', 'by', 'as', 'much', 'as', 'Just', 'shows', 'Fake', 'News', 'never', 'wins']",219,42,MSNBC,0
7882,Twitter for iPhone,RT HANNITY EXCLUSIVE TONIGHT Oneonone with the Presidents first interview since Mueller found no coll ,2019-03-27 21:30:32,11573.0,0,false,1.1110176869879562e+18,"['@seanhannity:', '@realdonaldtrump']","['RT', 'HANNITY', 'EXCLUSIVE', 'TONIGHT', 'Oneonone', 'with', 'the', 'Presidents', 'first', 'interview', 'since', 'Mueller', 'found', 'no', 'coll']",102,15,RT,0
7888,Twitter for iPhone,The Fake News Media has lost tremendous credibility with its corrupt coverage of the illegal Democrat Witch Hunt of your all time favorite duly elected President me TV ratings of CNN amp MSNBC tanked last night after seeing the Mueller Report statement up BIG ,2019-03-27 01:27:21,33035.0,137650,false,1.1107148930392678e+18,['@FoxNews'],"['The', 'Fake', 'News', 'Media', 'has', 'lost', 'tremendous', 'credibility', 'with', 'its', 'corrupt', 'coverage', 'of', 'the', 'illegal', 'Democrat', 'Witch', 'Hunt', 'of', 'your', 'all', 'time', 'favorite', 'duly', 'elected', 'President', 'me', 'TV', 'ratings', 'of', 'CNN', 'amp', 'MSNBC', 'tanked', 'last', 'night', 'after', 'seeing', 'the', 'Mueller', 'Report', 'statement', 'up', 'BIG']",260,44,TV,0
7898,Twitter for iPhone,RT Lets be clear neither Mueller Obama FBI DOJ CIA Deep State etc ever had good faith basis to pursue o ,2019-03-26 11:12:01,16552.0,0,false,1.1104996406365225e+18,"['@TomFitton:', '@realDonaldTrump']","['RT', 'Lets', 'be', 'clear', 'neither', 'Mueller', 'Obama', 'FBI', 'DOJ', 'CIA', 'Deep', 'State', 'etc', 'ever', 'had', 'good', 'faith', 'basis', 'to', 'pursue', 'o']",104,21,RT,0
7900,Twitter for iPhone,RT Tom Fitton on Russia Mueller Probe Theyve KNOWN There Was NO Collusion And by the way is ,2019-03-26 03:48:05,12756.0,0,false,1.1103879237095793e+18,"['@TomFitton:', '@RealDonaldTrump', '@DevinNunes']","['RT', 'Tom', 'Fitton', 'on', 'Russia', 'Mueller', 'Probe', 'Theyve', 'KNOWN', 'There', 'Was', 'NO', 'Collusion', 'And', 'by', 'the', 'way', 'is']",92,18,RT,0
7914,Twitter for iPhone, Breaking News Mueller Report Finds No TrumpRussia Conspiracy ,2019-03-25 10:25:23,20393.0,106588,false,1.110125517754241e+18,['@MSNBC'],"['Breaking', 'News', 'Mueller', 'Report', 'Finds', 'No', 'TrumpRussia', 'Conspiracy']",62,8,,0
7916,Twitter for iPhone, No matter your ideologies or your loyalties this is a good day for America No American conspired to cooperate with Russia in its efforts to interfere with the election according to Robert Mueller and that is good ,2019-03-25 10:10:14,24474.0,118502,false,1.1101217047293133e+18,"['@BretBaier', '@FoxNews']","['No', 'matter', 'your', 'ideologies', 'or', 'your', 'loyalties', 'this', 'is', 'a', 'good', 'day', 'for', 'America', 'No', 'American', 'conspired', 'to', 'cooperate', 'with', 'Russia', 'in', 'its', 'efforts', 'to', 'interfere', 'with', 'the', 'election', 'according', 'to', 'Robert', 'Mueller', 'and', 'that', 'is', 'good']",214,37,,0
8010,Twitter for iPhone,RT should never have been appointed and there should be no Mueller Report This was an illegal amp conflicted investiga ,2019-03-16 21:34:18,26787.0,0,false,1.1070323660008161e+18,['@realDonaldTrump:'],"['RT', 'should', 'never', 'have', 'been', 'appointed', 'and', 'there', 'should', 'be', 'no', 'Mueller', 'Report', 'This', 'was', 'an', 'illegal', 'amp', 'conflicted', 'investiga']",119,20,RT,0
8025,Twitter for iPhone,On the recent nonbinding vote in Congress about releasing the Mueller Report I told leadership to let all Republicans vote for transparency Makes us all look good and doesnt matter Play along with the game ,2019-03-16 16:06:21,16462.0,74944,false,1.1069498347397202e+18,[],"['On', 'the', 'recent', 'nonbinding', 'vote', 'in', 'Congress', 'about', 'releasing', 'the', 'Mueller', 'Report', 'I', 'told', 'leadership', 'to', 'let', 'all', 'Republicans', 'vote', 'for', 'transparency', 'Makes', 'us', 'all', 'look', 'good', 'and', 'doesnt', 'matter', 'Play', 'along', 'with', 'the', 'game']",206,35,I,0
8034,Twitter for iPhone, should never have been appointed and there should be no Mueller Report This was an illegal amp conflicted investigation in search of a crime Russian Collusion was nothing more than an excuse by the Democrats for losing an Election that they thought they were going to win ,2019-03-15 13:55:16,26775.0,109777,false,1.1065544583838065e+18,[],"['should', 'never', 'have', 'been', 'appointed', 'and', 'there', 'should', 'be', 'no', 'Mueller', 'Report', 'This', 'was', 'an', 'illegal', 'amp', 'conflicted', 'investigation', 'in', 'search', 'of', 'a', 'crime', 'Russian', 'Collusion', 'was', 'nothing', 'more', 'than', 'an', 'excuse', 'by', 'the', 'Democrats', 'for', 'losing', 'an', 'Election', 'that', 'they', 'thought', 'they', 'were', 'going', 'to', 'win']",273,47,,0
8036,Twitter for iPhone, New evidence that the Obama era team of the FBI DOJ amp CIA were working together to Spy on and take out President Trump all the way back in A transcript of Peter Strzoks testimony is devastating Hopefully the Mueller Report will be covering this ,2019-03-15 12:15:33,33266.0,109922,false,1.1065293655490847e+18,"['@OANN', '@foxandfriends']","['New', 'evidence', 'that', 'the', 'Obama', 'era', 'team', 'of', 'the', 'FBI', 'DOJ', 'amp', 'CIA', 'were', 'working', 'together', 'to', 'Spy', 'on', 'and', 'take', 'out', 'President', 'Trump', 'all', 'the', 'way', 'back', 'in', 'A', 'transcript', 'of', 'Peter', 'Strzoks', 'testimony', 'is', 'devastating', 'Hopefully', 'the', 'Mueller', 'Report', 'will', 'be', 'covering', 'this']",248,45,FBI,0
8055,Twitter for iPhone, The Lisa Page FBI transcript also confirms earlier reporting that Page testified Russian Collusion was still unproven when Special Counsel Robert Mueller was appointed Catherine Herridge In other words they appointed someone when there was and is no crime Bad ,2019-03-13 22:47:30,22264.0,77546,false,1.1059636230867272e+18,['@FoxNews'],"['The', 'Lisa', 'Page', 'FBI', 'transcript', 'also', 'confirms', 'earlier', 'reporting', 'that', 'Page', 'testified', 'Russian', 'Collusion', 'was', 'still', 'unproven', 'when', 'Special', 'Counsel', 'Robert', 'Mueller', 'was', 'appointed', 'Catherine', 'Herridge', 'In', 'other', 'words', 'they', 'appointed', 'someone', 'when', 'there', 'was', 'and', 'is', 'no', 'crime', 'Bad']",261,40,FBI,0
8366,Twitter for iPhone,The Mueller investigation is totally conflicted illegal and rigged Should never have been allowed to begin except for the Collusion and many crimes committed by the Democrats Witch Hunt ,2019-02-17 23:45:13,28949.0,125738,false,1.0972808401560207e+18,[],"['The', 'Mueller', 'investigation', 'is', 'totally', 'conflicted', 'illegal', 'and', 'rigged', 'Should', 'never', 'have', 'been', 'allowed', 'to', 'begin', 'except', 'for', 'the', 'Collusion', 'and', 'many', 'crimes', 'committed', 'by', 'the', 'Democrats', 'Witch', 'Hunt']",186,29,,0
8367,Twitter for iPhone, These guys the investigators ought to be in jail What they have done working with the Obama intelligence agencies is simply unprecedented This is one of the greatest political hoaxes ever perpetrated on the people of this Country and Mueller is a coverup Rush Limbaugh,2019-02-17 21:32:33,38909.0,138348,false,1.0972474550060687e+18,[],"['These', 'guys', 'the', 'investigators', 'ought', 'to', 'be', 'in', 'jail', 'What', 'they', 'have', 'done', 'working', 'with', 'the', 'Obama', 'intelligence', 'agencies', 'is', 'simply', 'unprecedented', 'This', 'is', 'one', 'of', 'the', 'greatest', 'political', 'hoaxes', 'ever', 'perpetrated', 'on', 'the', 'people', 'of', 'this', 'Country', 'and', 'Mueller', 'is', 'a', 'coverup', 'Rush', 'Limbaugh']",269,45,,0
8376,Twitter for iPhone,RT Mueller Will Harass for Entire Term via,2019-02-17 04:56:12,11275.0,0,false,1.0969967141904384e+18,"['@TomFitton:', '@RealDonaldTrump', '@JudicialWatch']","['RT', 'Mueller', 'Will', 'Harass', 'for', 'Entire', 'Term', 'via']",42,8,RT,0
8754,Twitter for iPhone, who is being totally protected by his best friend Bob Mueller amp the Angry Democrats leaking machines who have NO interest in going after the Real Collusion and much more by Crooked Hillary Clinton her Campaign and the Democratic National Committee Just Watch ,2019-01-12 12:53:25,19477.0,85444,false,1.0840708458263716e+18,[],"['who', 'is', 'being', 'totally', 'protected', 'by', 'his', 'best', 'friend', 'Bob', 'Mueller', 'amp', 'the', 'Angry', 'Democrats', 'leaking', 'machines', 'who', 'have', 'NO', 'interest', 'in', 'going', 'after', 'the', 'Real', 'Collusion', 'and', 'much', 'more', 'by', 'Crooked', 'Hillary', 'Clinton', 'her', 'Campaign', 'and', 'the', 'Democratic', 'National', 'Committee', 'Just', 'Watch']",262,43,NO,0
8893,Twitter for iPhone,The Mueller Angry Democrats recently deleted approximately Text messages between FBI Agent Lisa Page and her lover Agent Peter S These Texts were asked for and INVALUABLE to the truth of the Witch Hunt Hoax This is a total Obstruction of Justice All Texts Demanded ,2018-12-29 15:42:50,32048.0,112010,false,1.0790400522342031e+18,[],"['The', 'Mueller', 'Angry', 'Democrats', 'recently', 'deleted', 'approximately', 'Text', 'messages', 'between', 'FBI', 'Agent', 'Lisa', 'Page', 'and', 'her', 'lover', 'Agent', 'Peter', 'S', 'These', 'Texts', 'were', 'asked', 'for', 'and', 'INVALUABLE', 'to', 'the', 'truth', 'of', 'the', 'Witch', 'Hunt', 'Hoax', 'This', 'is', 'a', 'total', 'Obstruction', 'of', 'Justice', 'All', 'Texts', 'Demanded']",265,45,FBI,0
9007,Twitter for iPhone,Biggest outrage yet in the long winding and highly conflicted Mueller Witch Hunt is the fact that demanded Text messages between Peter Strzok and his FBI lover Lisa Page were purposely amp illegally deleted Would have explained whole Hoax which is now under protest ,2018-12-18 11:28:39,20258.0,76049,false,1.0749898170610934e+18,[],"['Biggest', 'outrage', 'yet', 'in', 'the', 'long', 'winding', 'and', 'highly', 'conflicted', 'Mueller', 'Witch', 'Hunt', 'is', 'the', 'fact', 'that', 'demanded', 'Text', 'messages', 'between', 'Peter', 'Strzok', 'and', 'his', 'FBI', 'lover', 'Lisa', 'Page', 'were', 'purposely', 'amp', 'illegally', 'deleted', 'Would', 'have', 'explained', 'whole', 'Hoax', 'which', 'is', 'now', 'under', 'protest']",266,44,FBI,0
9093,Twitter for iPhone,We will be doing a major Counter Report to the Mueller Report This should never again be allowed to happen to a future President of the United States ,2018-12-07 14:56:46,23149.0,86395,false,1.0710559238488556e+18,[],"['We', 'will', 'be', 'doing', 'a', 'major', 'Counter', 'Report', 'to', 'the', 'Mueller', 'Report', 'This', 'should', 'never', 'again', 'be', 'allowed', 'to', 'happen', 'to', 'a', 'future', 'President', 'of', 'the', 'United', 'States']",150,28,,0
9095,Twitter for iPhone,It has been incorrectly reported that Rudy Giuliani and others will not be doing a counter to the Mueller Report That is Fake News Already pages done but obviously cannot complete until we see the final Witch Hunt Report ,2018-12-07 13:39:36,20914.0,81905,false,1.0710365056768082e+18,[],"['It', 'has', 'been', 'incorrectly', 'reported', 'that', 'Rudy', 'Giuliani', 'and', 'others', 'will', 'not', 'be', 'doing', 'a', 'counter', 'to', 'the', 'Mueller', 'Report', 'That', 'is', 'Fake', 'News', 'Already', 'pages', 'done', 'but', 'obviously', 'cannot', 'complete', 'until', 'we', 'see', 'the', 'final', 'Witch', 'Hunt', 'Report']",221,39,,0
9101,Twitter for iPhone,Robert Mueller and Leakin Lyin James Comey are Best Friends just one of many Mueller Conflicts of Interest And bye the way wasnt the woman in charge of prosecuting Jerome Corsi who I do not know in charge of legal at the corrupt Clinton Foundation A total Witch Hunt ,2018-12-07 11:18:59,22732.0,86498,false,1.071001119697109e+18,[],"['Robert', 'Mueller', 'and', 'Leakin', 'Lyin', 'James', 'Comey', 'are', 'Best', 'Friends', 'just', 'one', 'of', 'many', 'Mueller', 'Conflicts', 'of', 'Interest', 'And', 'bye', 'the', 'way', 'wasnt', 'the', 'woman', 'in', 'charge', 'of', 'prosecuting', 'Jerome', 'Corsi', 'who', 'I', 'do', 'not', 'know', 'in', 'charge', 'of', 'legal', 'at', 'the', 'corrupt', 'Clinton', 'Foundation', 'A', 'total', 'Witch', 'Hunt']",267,49,I,0
9132,Twitter for iPhone,Bob Mueller who is a much different man than people think and his out of control band of Angry Democrats dont want the truth they only want lies The truth is very bad for their mission ,2018-12-03 15:56:06,26098.0,100413,false,1.0696213052454093e+18,[],"['Bob', 'Mueller', 'who', 'is', 'a', 'much', 'different', 'man', 'than', 'people', 'think', 'and', 'his', 'out', 'of', 'control', 'band', 'of', 'Angry', 'Democrats', 'dont', 'want', 'the', 'truth', 'they', 'only', 'want', 'lies', 'The', 'truth', 'is', 'very', 'bad', 'for', 'their', 'mission']",185,36,,0
